Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,price,url
"Carros, vans e utilitários",CITROEN C3 PICASSO TENDANCE 1.5 FLEX 8V 5P MEC.,CITROEN,Hatch,2015,100000,1.5,Flex,Manual,Elétrica,Vermelho,4 portas,0,83540000,Rio Branco do Sul,,35900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/c3-tendance-874446149
"Carros, vans e utilitários",GM - CHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2P,GM - CHEVROLET,Van/Utilitário,2018,98500,1.4,Flex,Automático,Hidráulica,Branco,2 portas,,87501170,Umuarama,Zona I,48500.0,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-montana-ls-1-4-2018-887958780
"Carros, vans e utilitários",NISSAN SENTRA 2.0/ 2.0 FLEX FUEL 16V MEC.,NISSAN,Sedã,2008,192000,2.0 - 2.9,Gasolina,Manual,Elétrica,Azul,4 portas,0,83325470,Pinhais,Alto Tarumã,23000.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/sentra-2008-898703672
"Carros, vans e utilitários",RENAULT LOGAN EXPRESSION FLEX 1.6 16V 4P,RENAULT,,2011,117984,1.6,Flex,Manual,Hidráulica,Prata,4 portas,0,87020085,Maringá,Zona 07,22990.0,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-1-6-expression-2011-2011-impecavel-874478913
"Carros, vans e utilitários",GM - CHEVROLET JOY HATCH 1.0 8V FLEX 5P MEC,GM - CHEVROLET,Passeio,2020,45479,,Flex,Manual,,,4 portas,7,81530440,Curitiba,Jardim das Américas,49900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-joy-2019-2020-1-0-spe4-flex-manual-872162256
"Carros, vans e utilitários",PEUGEOT 206 SOLEIL 1.0 16V 5P,PEUGEOT,Hatch,2003,193000,1.0,Gasolina,Manual,Hidráulica,Prata,2 portas,3,83255000,Pontal do Paraná,,5900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/peugeot-206-soleil-875714146
"Carros, vans e utilitários",FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,,2015,143989,1.0,Flex,Manual,Hidráulica,Branco,4 portas,4,86010210,Londrina,Centro,34900.0,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-attractive-1-0-885605270
"Carros, vans e utilitários",TOYOTA HILUX SW4 SR 4X2 2.7/ 2.7 FLEX 16V AUT.,TOYOTA,,2013,114193,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,4 portas,4,81710010,Curitiba,Xaxim,89900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-sw4-4x2-sr-2-7-16v-890032367
"Carros, vans e utilitários",FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2015,170000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,4,87040360,Maringá,Vila Morangueira,29990.0,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/palio-attractive-evo-1-0-repasse-so-vendo-881429186
"Carros, vans e utilitários",RENAULT LOGAN ZEN FLEX 1.0 12V 4P MEC.,RENAULT,Passeio,2020,54049,,Gasolina,Manual,,,4 portas,1,81530440,Curitiba,Jardim das Américas,51900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/logan-2019-2020-1-0-12v-sce-flex-zen-manual-880983469
"Carros, vans e utilitários",CITROEN C3 PICASSO EXCLUSIVE 1.6 FLEX 16V 5P MEC,CITROEN,Passeio,2014,126410,1.6,Flex,Manual,Hidráulica,Preto,4 portas,3,85802030,Cascavel,Parque São Paulo,35800.0,https://pr.olx.com.br/regiao-de-foz-do-iguacu-e-cascavel/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-1-6-picasso-exclusive-16v-flex-4p-manual-821561695
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2019,46000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,5,84070000,Ponta Grossa,Nova Rússia,49900.0,https://pr.olx.com.br/regiao-de-ponta-grossa-e-guarapuava/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-joy-1-0-888945171
"Carros, vans e utilitários",RENAULT DUSTER DYNAMIQUE 2.0  HI-FLEX 16V AUT.,RENAULT,Passeio,2013,158000,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 portas,1,82820100,Curitiba,Bairro Alto,39900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-dynamique-60x1249-sem-entrada-2-0-aut-flex-completa-2013-881761667
"Carros, vans e utilitários",BMW X5 XDRIVE 50I SECURITY 4.4 BI-TURBO,BMW,SUV,2014,36000,,Gasolina,Automático,,Preto,4 portas,,80310510,Curitiba,Seminário,269800.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/bmw-x5-4-4-v8-turbo-gasolina-xdrive50i-security-automatico-831114498
"Carros, vans e utilitários",FORD ESCORT HOBBY 1.0,FORD,,1995,1,,,,,Branco,2 portas,,83025318,São José dos Pinhais,Santo Antônio,18000.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/escort-hobby-95-raridade-carro-para-colecionador-898703005
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO SPORTLINE 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2013,85000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,0,83025140,São José dos Pinhais,Bom Jesus,37900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-sportline-2013-891123612
"Carros, vans e utilitários",JEEP COMPASS LIMITED 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2019,28500,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 portas,0,80310120,Curitiba,Santa Quitéria,131900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-limited-2-0-aut-4x2-2019-839064032
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! TAKE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2015,113000,1.0,Flex,Manual,Elétrica,Branco,4 portas,3,81630180,Curitiba,Hauer,33800.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-up-take-885804348
"Carros, vans e utilitários",NISSAN LIVINA 1.6 16V FLEX FUEL 5P,NISSAN,Van/Utilitário,2010,1,1.6,Flex,Manual,Hidráulica,Prata,4 portas,0,81050200,Curitiba,Novo Mundo,26990.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/2010-nissan-livina-1-6-flex-849537638
"Carros, vans e utilitários",VW - VOLKSWAGEN SPACEFOX 1.6 TRENDLINE TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Sedã,2019,999999,1.6,Flex,Manual,Hidráulica,Branco,4 portas,0,80220031,Curitiba,Parolin,57900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/spacefox-trendline-2019-877790092
"Carros, vans e utilitários",MERCEDES-BENZ GLA-250 SPORT 2.0 TB 16V 4X2  211CV AUT.,MERCEDES-BENZ,,2019,12087,2.0 - 2.9,Gasolina,Automático,Elétrica,Branco,4 portas,6,81900230,Curitiba,Sítio Cercado,219900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-gla-250-2-0-16v-turbo-sport-4p-874204390
"Carros, vans e utilitários",RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.,RENAULT,Passeio,2018,44620,,Flex,Manual,,,4 portas,0,80410020,Curitiba,Mercês,38500.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-zen-1-0-12v-sce-prata-2018-2018-874157295
"Carros, vans e utilitários",VW - VOLKSWAGEN FUSCA,VW - VOLKSWAGEN,Antigo,1975,10000,1.3,Gasolina,Manual,Mecânica,Azul,2 portas,0,87043722,Maringá,Jardim Colina Verde,16000.0,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/fusca-898702637
"Carros, vans e utilitários",GM - CHEVROLET SPIN LT 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,SUV,2013,11111111,1.8,Flex,Automático,Hidráulica,Cinza,4 portas,8,86690000,Colorado,,40500.0,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/gm-spin-lt-automatico-2013-13-40-500-00-888675221
"Carros, vans e utilitários",BMW 320IA,BMW,Sedã,2011,119000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Prata,4 portas,6,84053005,Ponta Grossa,Nova Rússia,49000.0,https://pr.olx.com.br/regiao-de-ponta-grossa-e-guarapuava/autos-e-pecas/carros-vans-e-utilitarios/bmw-320i-2-0-gas-at6-2011-preco-especial-repasse-aceita-troca-885563220
"Carros, vans e utilitários",GM - CHEVROLET CELTA SPIRIT 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,,2007,143000,1.0,Flex,Manual,Mecânica,Prata,4 portas,6,87200266,Cianorte,Zona 01,17900.0,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-celta-4p-spirit-893388804
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,,2014,99500,1.0,Flex,Automático,Elétrica,Cinza,4 portas,6,87200266,Cianorte,Zona 01,65900.0,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxr-2-0-16v-flex-aut-894557691
"Carros, vans e utilitários",BMW 328IA SPORT 2.0 16V/2.0 16V FLEX 4P,BMW,,2017,28121,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 portas,0,83030640,São José dos Pinhais,Três Marias,165900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/bmw-328i-sport-gp-2-0-843976570
"Carros, vans e utilitários",VW - VOLKSWAGEN SPACEFOX 1.6/ 1.6 TREND TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Sedã,2013,101000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,7,86690000,Colorado,,32999.0,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/vw-spacefox-trend-1-6-32-999-00-890510143
"Carros, vans e utilitários",FORD KA 1.0 TECNO 8V FLEX 3P,FORD,Hatch,2013,104000,1.0,Flex,Manual,Mecânica,Branco,2 portas,1,82960000,Curitiba,Cajuru,16500.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-898702024
"Carros, vans e utilitários",FIAT PALIO WAY 1.0 FIRE FLEX 8V 5P,FIAT,Hatch,2017,42000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,,82800240,Curitiba,Capão da Imbuia,34990.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/palio-way-celebration-completo-segundo-dono-baixa-km-imperdivel-895690032
"Carros, vans e utilitários",GM - CHEVROLET TRACKER PREMIER 1.4 TURBO 16V FLEX AUT,GM - CHEVROLET,SUV,2019,10020,1.4,Flex,Automático,Hidráulica,Preto,4 portas,4,81550000,Curitiba,Uberaba,98800.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/tracker-turbo-1-4-premier-ii-2019-2019-com-10-020km-898702311
"Carros, vans e utilitários",FIAT MOBI WAY ON 1.0 FIRE FLEX 5P.,FIAT,Hatch,2017,134000,1.0,Flex,Manual,Elétrica,Branco,4 portas,4,86690000,Colorado,,39800.0,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-2017-39-800-00-889880022
"Carros, vans e utilitários",MERCEDES-BENZ SPRINTER 311 CHASSI 2.2 DIESEL,MERCEDES-BENZ,Pick-up,2015,1,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,2 portas,0,86010540,Londrina,Vila Ipiranga,138000.0,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/m-benz-311-cdi-street-c-2015-867669091
"Carros, vans e utilitários",HYUNDAI SANTA FE GLS 2.7 V6 4X4TIPTRONIC,HYUNDAI,,2010,100000,1.0,Gasolina,Automático,Mecânica,Prata,4 portas,3,82300332,Curitiba,São Braz,43900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/hyundai-santa-fe-4x4-a-7-lugares-mais-barata-anunciada-876917773
"Carros, vans e utilitários",VW - VOLKSWAGEN SPACEFOX COMFORTLINE 1.6 MI T.FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2008,100000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,3,86010210,Londrina,Centro,26900.0,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/vw-volkswagen-spacefox-em-perfeito-estado-de-conservacao-882433454
"Carros, vans e utilitários",NISSAN FRONTIER ATTAC.CD 4X4 2.3 BI-TB DIE. AUT,NISSAN,Pick-up,2019,37140,2.0 - 2.9,Diesel,Automático,Hidráulica,Branco,4 portas,2,86055736,Londrina,Vivendas do Arvoredo,165900.0,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/frontier-attack-4x4-891490706
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK EXTREME CD 3.0 4X4 TB DIES. AUT.,VW - VOLKSWAGEN,Pick-up,2021,3500,3.0 - 3.9,Diesel,Automático,Hidráulica,Cinza,4 portas,5,85816290,Cascavel,São Cristóvão,289000.0,https://pr.olx.com.br/regiao-de-foz-do-iguacu-e-cascavel/autos-e-pecas/carros-vans-e-utilitarios/amarok-extreme-v6-impecavel-2021-3mil-km-898702008
"Carros, vans e utilitários",NISSAN LIVINA X-GEAR 1.6 16V FLEX FUEL MEC.,NISSAN,Passeio,2010,120000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,1,87050320,Maringá,Zona 08,24000.0,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/linivina-2009-2010-x-gear-898701930
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2018,95500,1.0,Flex,Manual,Hidráulica,Prata,4 portas,6,86083500,Londrina,Jardim das Palmeiras,42800.0,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/vende-onix-joy-1-0-ano-2018-r-42-800-898701913
"Carros, vans e utilitários",FIAT TORO FREEDOM 1.8 16V FLEX AUT.,FIAT,,2020,27220,1.7,Flex,Automático,Hidráulica,Outra,4 portas,4,81690200,Curitiba,Xaxim,108900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-freedom-at6-cabine-dupla-885751692
"Carros, vans e utilitários",FORD ECOSPORT XLS 1.6/ 1.6 FLEX 8V 5P,FORD,SUV,2004,208000,1.6,Gasolina,Manual,Hidráulica,Prata,4 portas,3,87030980,Maringá,Vila Morangueira,19000.0,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-2004-xls-1-6-com-estribo-cromado-898701705
"Carros, vans e utilitários",FIAT PALIO EX 1.0 MPI 2P,FIAT,Passeio,2007,0,1.0,Gasolina,Manual,Mecânica,,2 portas,,84031351,Ponta Grossa,Uvaranas,6000.0,https://pr.olx.com.br/regiao-de-ponta-grossa-e-guarapuava/autos-e-pecas/carros-vans-e-utilitarios/palio-2007-898701650
"Carros, vans e utilitários",VW - VOLKSWAGEN PARATI CLI / CL/ ATLANTA 1.6,VW - VOLKSWAGEN,Passeio,1994,0,1.6,Álcool,Manual,Mecânica,Cinza,2 portas,,86026090,Londrina,Centro,8800.0,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/parati-cl-1-6-alcool-826009466
"Carros, vans e utilitários",GM - CHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2P,GM - CHEVROLET,Van/Utilitário,2020,25500,1.4,Flex,Manual,Hidráulica,Branco,2 portas,8,85650000,Santa Izabel do Oeste,,54900.0,https://pr.olx.com.br/regiao-de-francisco-beltrao-e-pato-branco/autos-e-pecas/carros-vans-e-utilitarios/gm-montana-1-4-2020-novissima-897877746
"Carros, vans e utilitários",CITROEN C4 LOUNGE EXCLUSIVE 1.6 TURBO 4P AUT.,CITROEN,Sedã,2014,88000,1.6,Gasolina,Automático,Elétrica,Prata,4 portas,0,86185300,Cambé,Jardim do Café,48900.0,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/c4-lounge-turbo-thp-871778529
"Carros, vans e utilitários",HYUNDAI HB20 PREMIUM 1.6 FLEX 16V MEC.,HYUNDAI,Hatch,2013,98126,1.6,Flex,Manual,Hidráulica,Azul,4 portas,5,87040360,Maringá,Vila Morangueira,40900.0,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-premium-2013-779851721
"Carros, vans e utilitários",HYUNDAI HB20 SENSE 1.0 FLEX 12V MEC,HYUNDAI,Passeio,2020,30000,,Flex,Manual,,,4 portas,,86071000,Londrina,Rodocentro,53900.0,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-sense-2020-895031843
"Carros, vans e utilitários",VW - VOLKSWAGEN SPACEFOX COMFORTLINE 1.6 MI T.FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2007,209000,1.6,Flex,Manual,Hidráulica,Cinza,4 portas,9,82980100,Curitiba,Cajuru,23900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/vw-spacefox-sportline-1-6-2007-top-financiamos-e-pegamos-seu-usado-na-troca-691090767
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2017,170000,1.0,Flex,Manual,Elétrica,Preto,4 portas,3,81650330,Curitiba,Boqueirão,40800.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-1-0-flex-2017-40-800-00-ou-969-00-sem-entrada-894352551
"Carros, vans e utilitários",VW - VOLKSWAGEN KOMBI FURGÃO,VW - VOLKSWAGEN,Van/Utilitário,1987,19057,1.6,Gasolina,Manual,Mecânica,Branco,2 portas,1,87033430,Maringá,Jardim Alvorada,10000.0,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/kombi-97-98-898701567
"Carros, vans e utilitários",PORSCHE MACAN TURBO 3.6 BI-TURBO 400CV,PORSCHE,,2017,43899,3.0 - 3.9,Gasolina,Automático,Elétrica,Branco,4 portas,5,82560435,Curitiba,Boa Vista,419000.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/porsche-macan-turbo-400-cv-894880443
"Carros, vans e utilitários",BMW 320IA 2.0 TURBO/ACTIVEFLEX 16V 184CV  4P,BMW,Sedã,2014,177000,2.0 - 2.9,Gasolina,Manual,Elétrica,Prata,4 portas,2,81650330,Curitiba,Boqueirão,88800.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/bmw-320i-2-0-turbo-2014-r-88-800-00-sem-entrada-ou-parcelas-de-r-2-090-00-880869862
"Carros, vans e utilitários",GM - CHEVROLET SONIC HB LT 1.6 16V FLEXPOWER 5P AUT.,GM - CHEVROLET,,2014,92000,1.6,Flex,Automático,Elétrica,Branco,4 portas,9,86062440,Londrina,Jardim Alvorada,39500.0,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-sonic-1-6-lt-16v-flex-4p-aut-891779013
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2013,75000,1.8,Flex,Automático,Elétrica,Prata,4 portas,5,87705000,Paranavaí,Centro,53900.0,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/gm-cruze-lt-1-8-automatico-74mil-km-869809633
"Carros, vans e utilitários",NISSAN KICKS SL 1.6 16V FLEXSTAR 5P AUT.,NISSAN,SUV,2017,41000,1.6,Flex,Automático,Elétrica,Preto,4 portas,6,87010100,Maringá,Jardim Novo Horizonte,83900.0,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/kicks-sl-2017-41-000-km-automatica-893005708
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2014,103000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,0,81610120,Curitiba,Hauer,37900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/fox-1-6-completo-flex-2014-895074473
"Carros, vans e utilitários",AUDI A3 SEDAN PRESTIGE PLUS 1.4 TFSI S-TRONIC,AUDI,Passeio,2019,40000,,Flex,Automático,,,4 portas,1,87010440,Maringá,Zona 02,130500.0,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/a3-2019-2019-1-4-tfsi-flex-sedan-prestige-plus-25-anos-tiptronic-871459544
"Carros, vans e utilitários",GM - CHEVROLET TRACKER 1.0 TURBO 12V FLEX MEC,GM - CHEVROLET,SUV,2021,1845,1.0,Flex,Manual,Elétrica,Cinza,4 portas,8,81530001,Curitiba,Jardim das Américas,98900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-1-0-turbo-apenas-1845-km-2021-886596508
"Carros, vans e utilitários",RENAULT SANDERO SPORT RS 2.0 HI-POWER 16V 5P,RENAULT,Hatch,2020,17628,2.0 - 2.9,Flex,Manual,Hidráulica,Vermelho,4 portas,4,81530001,Curitiba,Jardim das Américas,74900.0,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-rs-2-0-racing-spirit-apenas-17-mil-km-2020-888091038
